"","V85","V86","V87","V88","V89","V227","V211","V214","V248","V191","V242","V240","V141","C_COW_ALPHA","V84","V103","V29","V28","V25","V30","V32","V34","V35","V116","V115","V227.1","V229","V191.1","V248.1","V118","V115.1","V105"
"8296",3,3,3,3,3,1,1,1,9,4,28,2,8,"BRA",2,1,0,0,2,0,0,0,0,3,3,1,5,4,9,4,3,3
"8297",1,3,3,3,3,1,1,2,8,4,29,2,10,"BRA",3,3,0,0,0,0,0,0,0,4,4,1,5,4,8,3,4,4
"8298",2,3,1,2,2,1,2,2,2,3,48,2,1,"BRA",4,2,0,0,0,0,0,0,0,4,2,1,1,3,2,2,2,4
"8299",3,3,3,3,3,3,3,3,2,3,73,2,1,"BRA",4,2,0,0,0,0,0,0,0,4,3,3,4,3,2,3,3,4
"8300",1,3,1,3,1,1,3,2,8,3,27,2,1,"BRA",2,4,0,0,2,2,0,0,0,4,3,1,6,3,8,3,3,4
"8301",3,3,3,3,3,3,2,2,9,4,66,2,1,"BRA",4,4,0,0,2,0,0,0,0,4,4,3,4,4,9,4,4,4
"8302",NA,3,NA,NA,NA,1,2,2,9,4,61,2,1,"BRA",4,2,0,0,0,0,0,0,0,4,3,1,1,4,9,4,3,4
"8303",3,3,2,2,2,1,2,2,9,4,39,2,3,"BRA",3,2,0,0,0,0,0,0,0,4,2,1,1,4,9,4,2,4
"8304",3,2,2,3,2,2,3,2,7,4,18,2,5,"BRA",3,3,0,0,0,0,0,0,0,4,1,2,1,4,7,2,1,2
"8305",1,2,1,3,2,1,2,1,8,3,56,2,3,"BRA",3,3,1,0,2,0,2,0,0,4,2,1,5,3,8,2,2,4
"8306",1,1,1,1,1,1,1,2,3,2,52,2,1,"BRA",2,1,0,0,2,0,2,1,0,3,1,1,5,2,3,1,1,4
"8307",3,3,2,2,2,1,3,2,6,4,36,2,1,"BRA",3,4,0,0,2,0,0,0,0,4,4,1,4,4,6,4,4,4
"8308",1,3,NA,2,2,1,3,1,7,4,36,2,5,"BRA",3,2,0,0,1,0,1,0,0,3,2,1,1,4,7,2,2,2
"8309",1,2,1,2,2,1,2,2,9,4,40,2,4,"BRA",2,2,0,0,1,0,1,0,0,2,4,1,1,4,9,2,4,2
"8310",1,2,1,3,2,1,3,2,9,4,42,2,1,"BRA",3,2,0,0,2,0,0,0,0,4,4,1,1,4,9,4,4,2
"8311",1,3,NA,NA,NA,1,2,2,7,4,38,2,6,"BRA",3,2,0,0,2,0,0,0,0,4,2,1,5,4,7,2,2,4
"8312",1,3,NA,NA,1,1,2,1,2,2,57,2,1,"BRA",3,3,0,0,1,0,0,0,0,3,2,1,5,2,2,3,2,4
"8313",1,3,2,2,2,3,2,2,8,4,19,2,6,"BRA",2,4,0,0,0,0,0,0,0,2,2,3,6,4,8,2,2,3
"8314",1,2,2,2,2,1,1,2,9,4,20,2,5,"BRA",3,3,0,0,2,0,0,0,0,3,2,1,6,4,9,2,2,3
"8315",3,3,3,1,3,1,1,2,2,4,64,2,2,"BRA",3,2,0,1,2,0,1,0,0,3,3,1,4,4,2,1,3,4
"8316",3,3,3,3,3,1,2,2,2,4,50,2,6,"BRA",4,2,0,0,0,0,0,0,0,2,2,1,1,4,2,1,2,2
"8317",2,NA,2,2,3,1,2,2,6,4,41,2,10,"BRA",3,3,0,0,1,0,0,0,0,2,2,1,1,4,6,3,2,4
"8318",2,3,3,3,2,2,1,2,7,4,24,2,1,"BRA",4,2,0,0,2,0,0,0,0,4,4,2,1,4,7,2,4,2
"8319",1,2,2,1,1,1,2,2,7,4,48,2,7,"BRA",3,3,0,0,0,0,0,0,0,3,2,1,1,4,7,2,2,2
"8320",2,3,3,3,3,1,2,1,7,4,31,2,10,"BRA",4,3,0,0,2,0,0,0,0,3,3,1,7,4,7,1,3,4
"8321",3,3,3,3,3,1,1,1,2,4,71,2,10,"BRA",4,2,0,0,2,0,0,0,0,4,3,1,4,4,2,1,3,3
"8322",1,3,1,1,2,1,2,1,7,4,35,2,1,"BRA",4,3,0,0,2,0,0,0,0,2,2,1,3,4,7,2,2,3
"8323",3,3,3,3,3,1,1,1,2,4,59,2,6,"BRA",1,2,0,0,2,0,0,0,0,2,2,1,5,4,2,2,2,4
"8324",1,3,2,3,3,1,2,2,7,4,42,2,1,"BRA",4,2,0,0,2,0,0,0,0,4,4,1,3,4,7,4,4,3
"8325",1,3,3,3,3,1,2,1,7,4,66,2,5,"BRA",4,2,1,NA,1,0,0,0,0,3,3,1,3,4,7,4,3,2
"8326",3,3,3,3,3,1,1,1,6,4,46,2,6,"BRA",4,2,0,0,2,0,0,0,0,2,4,1,3,4,6,2,4,3
"8327",3,3,3,3,3,1,1,2,3,4,66,2,10,"BRA",4,2,0,0,0,0,0,0,0,4,4,1,3,4,3,4,4,4
"8328",1,NA,3,2,3,1,1,1,8,4,27,2,5,"BRA",3,4,0,0,1,0,0,0,0,4,2,1,6,4,8,4,2,4
"8329",1,2,2,2,2,2,2,2,8,3,27,2,9,"BRA",4,3,0,0,2,0,0,0,0,3,2,2,6,3,8,2,2,3
"8330",1,3,3,3,3,1,2,1,7,3,53,2,10,"BRA",4,4,0,0,1,0,0,0,0,4,4,1,3,3,7,4,4,2
"8331",1,3,3,3,3,1,1,1,6,4,45,2,5,"BRA",4,4,0,0,2,0,0,0,0,4,4,1,7,4,6,3,4,4
"8332",3,3,3,3,3,1,1,1,6,1,50,2,5,"BRA",4,2,0,0,0,0,0,0,0,4,4,1,5,1,6,4,4,4
"8333",3,3,3,1,3,1,1,1,2,4,58,2,5,"BRA",4,3,0,0,1,0,0,0,0,4,4,1,1,4,2,4,4,4
"8334",3,3,3,3,3,1,1,1,7,4,48,2,4,"BRA",2,2,0,NA,2,0,0,0,0,3,3,1,1,4,7,2,3,3
"8335",1,2,2,3,3,1,3,1,2,2,39,2,4,"BRA",2,2,0,0,1,0,0,0,0,4,3,1,5,2,2,3,3,4
"8336",3,3,3,3,3,1,1,1,6,4,30,2,4,"BRA",2,2,0,0,0,0,0,0,0,4,3,1,7,4,6,4,3,4
"8337",1,2,1,1,1,1,4,1,6,1,29,2,6,"BRA",2,4,0,0,1,0,0,0,0,4,3,1,5,1,6,3,3,3
"8338",1,3,3,3,3,1,1,4,7,2,25,2,10,"BRA",4,4,0,0,2,0,0,0,0,4,2,1,5,2,7,4,2,2
"8339",2,2,2,2,2,3,1,1,3,4,33,2,2,"BRA",2,4,0,0,1,0,0,0,0,3,3,3,5,4,3,2,3,3
"8340",1,2,2,2,2,1,4,1,9,1,50,2,10,"BRA",2,3,0,0,2,0,2,0,0,4,3,1,7,1,9,3,3,2
"8341",1,3,3,3,3,1,1,1,2,3,45,2,10,"BRA",4,2,0,0,2,0,0,0,0,4,4,1,5,3,2,4,4,4
"8342",1,3,2,3,2,1,2,1,7,4,29,2,4,"BRA",3,2,0,0,2,0,2,0,0,4,2,1,3,4,7,4,2,4
"8343",2,3,2,2,2,1,1,3,7,4,20,2,5,"BRA",2,2,0,0,0,0,0,0,0,3,3,1,6,4,7,2,3,4
"8344",3,3,1,3,3,1,2,1,2,1,43,2,6,"BRA",4,4,0,0,2,0,0,0,NA,4,4,1,2,1,2,4,4,2
"8345",1,2,2,2,2,1,1,1,7,1,33,2,10,"BRA",2,4,0,0,2,0,0,0,0,4,4,1,1,1,7,4,4,4
"8346",3,3,3,3,3,1,1,1,2,4,41,2,6,"BRA",4,2,0,0,2,0,0,0,0,4,4,1,7,4,2,2,4,4
"8347",1,3,2,1,3,1,1,1,8,4,38,2,6,"BRA",4,2,0,0,2,0,0,0,0,4,2,1,7,4,8,2,2,4
"8348",3,3,3,3,3,1,3,1,6,4,20,2,2,"BRA",3,3,0,0,0,0,0,0,0,4,4,1,3,4,6,4,4,4
"8349",1,2,2,2,2,1,2,1,3,4,50,2,6,"BRA",2,3,0,0,1,0,0,0,0,4,4,1,5,4,3,4,4,4
"8350",2,3,3,2,3,1,1,1,2,1,36,2,10,"BRA",4,4,0,0,0,0,0,0,0,4,4,1,7,1,2,4,4,4
"8351",1,3,1,1,1,1,1,3,7,4,51,2,8,"BRA",1,4,0,0,2,0,0,1,0,3,2,1,3,4,7,3,2,4
"8352",1,3,1,1,1,1,4,2,8,2,20,2,7,"BRA",2,4,0,0,2,0,0,0,0,4,3,1,3,2,8,4,3,4
"8353",1,3,2,2,1,3,2,2,6,4,18,2,5,"BRA",2,3,0,0,2,0,0,0,0,3,3,3,7,4,6,3,3,4
"8354",1,3,2,2,2,1,1,1,7,2,29,2,4,"BRA",1,4,0,0,2,0,0,0,0,2,2,1,7,2,7,2,2,4
"8355",1,3,2,2,2,3,2,2,7,4,18,2,5,"BRA",4,3,0,0,2,0,0,0,0,3,3,3,6,4,7,3,3,4
"8356",1,3,1,2,2,1,3,2,8,2,24,2,5,"BRA",1,4,0,0,2,0,0,0,0,4,2,1,6,2,8,2,2,4
"8357",2,2,2,2,2,1,2,2,7,4,46,2,7,"BRA",2,4,0,0,2,0,0,0,0,3,1,1,1,4,7,3,1,4
"8358",3,3,3,3,3,1,2,2,7,4,44,2,9,"BRA",4,4,0,0,2,0,0,0,0,4,4,1,3,4,7,4,4,4
"8359",3,3,3,3,3,1,1,1,6,4,65,2,NA,"BRA",3,2,0,0,2,0,0,0,0,4,2,1,4,4,6,2,2,4
"8360",1,3,3,2,3,1,3,2,8,4,26,2,1,"BRA",4,4,0,0,1,0,0,0,0,4,4,1,1,4,8,4,4,4
"8361",1,3,1,3,3,1,2,2,7,4,23,2,8,"BRA",2,3,0,0,2,0,0,0,0,3,3,1,1,4,7,3,3,4
"8362",1,3,3,3,3,1,2,2,2,2,49,2,3,"BRA",2,2,0,0,2,0,0,0,0,2,2,1,1,2,2,2,2,2
"8363",1,3,3,1,1,2,1,2,8,4,19,2,6,"BRA",1,4,1,0,2,0,0,0,0,3,3,2,7,4,8,3,3,4
"8364",3,3,3,3,3,1,1,2,3,2,49,2,5,"BRA",3,2,0,0,2,0,0,0,0,3,3,1,1,2,3,3,3,4
"8365",1,3,3,3,3,1,2,1,7,2,28,2,7,"BRA",3,3,0,0,2,0,0,0,0,4,3,1,5,2,7,3,3,4
"8366",2,3,3,3,3,1,1,2,7,4,38,2,6,"BRA",NA,2,0,0,2,0,0,0,0,4,2,1,5,4,7,2,2,4
"8367",3,3,3,3,3,1,1,2,3,2,60,2,5,"BRA",2,4,2,1,2,0,2,0,0,3,3,1,1,2,3,2,3,4
"8368",1,3,1,2,1,1,1,1,9,2,36,2,4,"BRA",3,1,0,0,2,0,0,0,0,1,1,1,7,2,9,2,1,3
"8369",2,3,3,2,3,1,2,2,3,3,49,2,9,"BRA",4,2,0,0,1,0,1,0,0,4,2,1,2,3,3,2,2,4
"8370",3,3,3,3,3,1,4,2,2,3,42,2,10,"BRA",4,3,0,0,2,0,0,0,0,4,3,1,5,3,2,2,3,3
"8371",2,2,2,2,2,1,4,2,7,3,55,2,1,"BRA",4,4,0,0,0,0,0,0,0,4,4,1,5,3,7,4,4,4
"8372",1,2,3,3,2,1,1,1,7,4,19,2,5,"BRA",2,2,0,0,2,0,0,0,0,2,2,1,7,4,7,2,2,4
"8373",2,2,1,2,1,1,1,1,7,2,27,2,7,"BRA",3,2,0,0,2,0,0,0,0,4,2,1,2,2,7,2,2,4
"8374",3,3,3,3,3,1,1,1,7,2,64,2,10,"BRA",4,2,0,0,2,0,0,0,0,4,1,1,3,2,7,2,1,4
"8375",3,3,1,2,1,2,1,1,6,3,20,2,NA,"BRA",3,1,0,0,0,0,0,0,0,4,3,2,6,3,6,2,3,2
"8376",3,3,3,3,3,1,1,2,6,4,18,2,NA,"BRA",4,1,0,0,1,0,0,0,2,4,3,1,6,4,6,3,3,2
"8377",1,2,1,3,NA,2,2,2,6,3,64,2,5,"BRA",2,2,0,2,2,0,0,0,0,4,1,2,4,3,6,3,1,3
"8378",3,3,3,3,3,3,2,2,2,4,24,2,6,"BRA",4,4,0,2,2,0,0,0,0,4,3,3,3,4,2,3,3,2
"8379",3,3,1,3,3,3,1,2,2,4,18,2,NA,"BRA",4,2,0,1,1,0,0,0,0,4,2,3,5,4,2,3,2,3
"8380",3,3,3,3,3,2,2,2,7,3,32,2,7,"BRA",2,1,0,0,0,0,0,0,0,4,3,2,5,3,7,2,3,1
"8381",1,2,2,2,2,2,2,2,7,3,40,2,5,"BRA",2,3,1,0,2,0,0,0,0,3,2,2,1,3,7,2,2,4
"8382",1,2,3,3,3,1,4,1,3,2,47,2,5,"BRA",4,4,0,0,2,0,2,2,0,4,4,1,7,2,3,2,4,3
"8383",1,2,3,3,2,1,2,2,2,NA,55,2,4,"BRA",4,2,0,0,0,0,0,0,0,2,1,1,5,NA,2,2,1,3
"8384",1,3,3,3,3,1,1,2,6,4,39,2,1,"BRA",2,4,0,0,2,0,0,2,0,2,2,1,3,4,6,3,2,4
"8385",2,3,3,2,2,3,3,2,7,4,19,2,6,"BRA",4,4,0,0,2,0,0,0,0,4,3,3,7,4,7,3,3,4
"8386",1,3,3,2,3,1,3,2,3,4,38,2,8,"BRA",4,3,0,0,1,0,0,0,0,4,2,1,3,4,3,3,2,4
"8387",1,3,3,3,3,1,1,2,7,3,41,2,6,"BRA",2,4,0,0,0,0,0,0,0,2,2,1,1,3,7,3,2,4
"8388",1,3,3,3,3,1,2,1,6,3,32,2,6,"BRA",4,1,0,0,2,0,2,0,2,4,3,1,7,3,6,2,3,3
"8389",1,3,2,2,2,1,1,2,2,2,26,2,2,"BRA",4,4,0,2,2,0,0,0,0,2,3,1,5,2,2,3,3,4
"8390",2,NA,1,1,2,1,2,2,2,2,45,2,NA,"BRA",2,1,0,0,2,0,0,0,0,2,2,1,5,2,2,2,2,4
"8391",2,NA,2,2,2,1,2,2,2,3,32,2,5,"BRA",2,2,0,0,1,0,0,0,0,4,3,1,5,3,2,3,3,4
"8392",1,NA,3,3,3,1,2,2,2,2,40,2,NA,"BRA",4,2,0,0,2,0,0,0,0,4,4,1,5,2,2,4,4,3
"8393",2,NA,3,2,2,1,1,1,3,2,53,2,NA,"BRA",4,1,0,0,2,0,0,0,0,4,2,1,5,2,3,2,2,4
"8394",1,NA,2,2,2,1,2,1,8,2,21,2,2,"BRA",4,3,0,0,2,0,0,0,0,4,4,1,1,2,8,2,4,4
"8395",2,3,2,2,2,1,2,2,7,2,18,2,5,"BRA",2,2,0,0,1,0,0,0,0,4,1,1,7,2,7,4,1,4
"8396",3,3,3,3,3,1,1,1,2,4,60,2,9,"BRA",2,1,0,2,2,0,0,0,0,1,1,1,1,4,2,1,1,4
"8397",2,3,2,3,2,1,3,1,7,4,23,2,5,"BRA",2,3,0,0,2,0,0,0,0,4,3,1,2,4,7,3,3,4
"8398",2,2,1,2,2,1,2,2,6,3,20,2,5,"BRA",2,1,0,0,1,0,0,0,0,4,2,1,2,3,6,2,2,3
"8399",2,2,1,2,2,1,2,1,6,4,19,2,6,"BRA",3,2,0,0,2,0,0,0,0,2,2,1,5,4,6,3,2,4
"8400",2,NA,3,3,3,1,2,2,2,4,36,2,NA,"BRA",2,3,0,2,2,0,0,0,0,4,4,1,1,4,2,2,4,4
"8401",1,2,2,2,2,1,1,2,2,2,46,2,5,"BRA",3,4,0,0,1,0,0,0,0,4,3,1,1,2,2,3,3,4
"8402",1,3,2,1,2,1,3,1,7,4,29,2,9,"BRA",4,1,0,0,2,0,2,2,0,4,4,1,5,4,7,2,4,2
"8403",1,3,3,3,3,1,2,2,6,2,33,2,10,"BRA",4,3,0,0,1,0,0,0,0,2,2,1,2,2,6,2,2,4
"8404",1,3,3,2,2,1,2,2,7,4,27,2,6,"BRA",3,2,0,0,2,2,2,0,0,3,3,1,2,4,7,3,3,4
"8405",3,3,3,3,3,1,2,2,6,4,29,2,6,"BRA",4,2,0,0,1,0,0,0,0,2,2,1,7,4,6,2,2,2
"8406",1,3,3,1,3,1,2,2,7,4,41,2,8,"BRA",2,2,0,0,1,0,0,0,0,2,2,1,2,4,7,3,2,2
"8407",2,3,3,3,3,1,1,1,2,4,69,2,1,"BRA",4,2,0,0,1,0,1,0,0,4,2,1,4,4,2,2,2,4
"8408",1,3,3,2,2,1,3,2,6,4,45,2,1,"BRA",4,2,0,0,2,0,0,0,0,4,3,1,7,4,6,2,3,4
"8409",1,NA,2,2,2,1,1,1,8,4,30,2,6,"BRA",2,2,0,0,2,0,0,0,0,3,3,1,7,4,8,3,3,3
"8410",1,3,1,3,2,1,3,2,2,2,48,2,3,"BRA",2,2,0,0,2,0,0,2,0,3,2,1,5,2,2,1,2,3
"8411",2,3,2,2,3,3,3,2,8,4,24,2,7,"BRA",4,2,0,0,2,0,0,0,0,4,4,3,1,4,8,2,4,4
"8412",3,3,3,3,3,1,1,1,7,4,41,2,7,"BRA",4,2,0,0,1,0,0,0,0,4,2,1,1,4,7,2,2,4
"8413",2,NA,2,2,2,1,3,1,2,4,42,2,7,"BRA",4,2,0,0,1,0,0,0,0,4,2,1,5,4,2,3,2,4
"8414",2,NA,3,2,2,1,2,2,7,4,27,2,4,"BRA",4,2,0,0,2,0,0,0,0,2,2,1,1,4,7,2,2,4
"8415",1,NA,3,3,2,1,4,2,6,1,28,2,NA,"BRA",4,4,0,0,2,0,0,0,0,4,4,1,7,1,6,4,4,4
"8416",1,3,1,2,2,1,1,1,3,4,65,2,3,"BRA",4,3,0,0,2,0,0,0,0,4,4,1,4,4,3,4,4,4
"8417",1,3,3,3,3,1,2,1,3,2,58,2,5,"BRA",2,3,0,0,0,0,0,0,0,4,4,1,5,2,3,4,4,4
"8418",1,3,NA,NA,3,1,2,1,6,4,53,2,5,"BRA",4,2,0,0,1,0,0,0,0,3,3,1,5,4,6,3,3,4
"8419",3,3,3,1,3,1,1,1,7,4,30,2,7,"BRA",3,3,0,0,1,0,0,0,0,4,4,1,5,4,7,4,4,4
"8420",2,3,3,2,3,1,1,1,7,1,43,2,6,"BRA",4,3,1,0,2,2,2,2,0,4,2,1,5,1,7,2,2,3
"8421",1,3,3,3,3,1,4,3,7,1,53,2,1,"BRA",4,4,0,0,1,0,0,0,0,4,4,1,5,1,7,4,4,4
"8422",1,3,3,2,1,1,2,1,6,4,49,2,10,"BRA",4,2,0,0,2,0,0,0,0,2,4,1,5,4,6,2,4,3
"8423",1,3,2,2,2,1,2,1,7,4,19,2,4,"BRA",3,4,0,0,2,0,0,0,0,3,3,1,6,4,7,4,3,4
"8424",1,3,3,2,2,1,1,2,2,4,36,2,6,"BRA",4,1,0,0,2,0,0,0,0,3,3,1,3,4,2,2,3,3
"8425",1,3,3,2,2,1,2,2,7,4,36,2,9,"BRA",3,4,0,0,2,0,0,0,0,3,2,1,5,4,7,2,2,4
"8426",1,1,1,2,1,1,2,1,9,4,47,2,8,"BRA",2,4,0,0,0,0,0,0,0,2,2,1,1,4,9,2,2,2
"8427",1,3,2,3,3,1,2,2,7,2,41,2,7,"BRA",3,2,0,0,1,0,0,0,0,4,3,1,5,2,7,2,3,4
"8428",1,3,2,2,2,1,3,2,2,2,21,2,7,"BRA",1,2,0,2,0,0,0,0,0,3,3,1,5,2,2,3,3,2
"8429",1,3,2,3,2,1,1,2,7,4,19,2,8,"BRA",4,4,0,0,1,0,0,0,0,3,2,1,7,4,7,2,2,3
"8430",1,NA,3,3,2,1,2,1,2,4,52,2,5,"BRA",4,3,0,0,1,0,0,0,0,4,3,1,5,4,2,2,3,2
"8431",1,3,1,3,2,1,3,1,7,4,33,2,1,"BRA",2,2,0,2,2,0,2,0,0,3,3,1,1,4,7,3,3,4
"8432",2,NA,3,3,3,1,3,1,2,4,53,2,NA,"BRA",2,2,0,2,2,0,0,0,0,3,3,1,5,4,2,3,3,4
"8433",1,NA,3,2,3,1,1,1,1,2,49,2,NA,"BRA",3,2,0,2,2,0,0,0,0,4,NA,1,5,2,1,2,NA,2
"8434",1,NA,2,2,3,1,2,1,3,4,31,2,NA,"BRA",2,2,0,0,2,0,0,0,0,2,2,1,5,4,3,2,2,3
"8435",2,3,3,2,3,1,2,2,7,3,30,2,5,"BRA",4,4,0,0,2,0,0,0,0,4,2,1,7,3,7,2,2,4
"8436",2,2,2,2,2,1,2,2,3,4,22,2,1,"BRA",3,2,0,0,1,0,0,0,0,4,2,1,3,4,3,2,2,4
"8437",1,3,3,3,2,1,1,2,7,3,29,2,8,"BRA",4,4,0,0,2,0,0,1,0,4,2,1,3,3,7,4,2,4
"8438",2,3,3,2,3,1,4,2,2,2,46,2,10,"BRA",3,2,0,0,2,0,0,0,0,4,4,1,3,2,2,2,4,4
"8439",3,3,3,3,3,1,2,2,3,4,24,2,7,"BRA",4,2,0,0,0,0,0,0,0,4,2,1,7,4,3,2,2,2
"8440",3,3,3,3,3,1,1,2,2,4,34,2,7,"BRA",4,3,0,0,2,0,0,0,0,4,2,1,5,4,2,3,2,3
"8441",1,3,3,3,3,1,3,2,2,4,42,2,7,"BRA",3,2,0,0,2,0,0,0,0,2,2,1,5,4,2,2,2,2
"8442",2,2,2,2,1,1,3,2,2,2,23,2,1,"BRA",3,3,0,0,0,0,0,0,0,4,4,1,2,2,2,3,4,4
"8443",2,2,2,2,2,1,3,2,2,4,38,2,1,"BRA",3,2,0,1,1,0,0,0,0,4,4,1,1,4,2,3,4,4
"8444",3,3,3,2,2,1,1,1,2,4,45,2,1,"BRA",4,4,0,1,0,0,0,0,0,4,4,1,1,4,2,4,4,4
"8445",2,2,2,2,2,1,3,2,2,3,55,2,5,"BRA",4,4,0,0,1,0,0,0,0,4,4,1,1,3,2,4,4,2
"8446",1,3,2,3,2,1,2,1,2,4,52,2,6,"BRA",3,2,0,0,2,0,0,0,0,3,3,1,5,4,2,2,3,4
"8447",1,3,2,2,2,1,2,2,7,4,19,2,5,"BRA",4,2,0,0,2,0,0,0,0,2,2,1,5,4,7,2,2,3
"8448",NA,3,2,2,2,1,2,2,2,2,48,2,NA,"BRA",4,1,NA,NA,2,NA,NA,NA,NA,3,3,1,2,2,2,3,3,3
"8449",2,3,2,3,2,1,1,1,7,4,22,2,1,"BRA",2,1,0,0,2,0,0,0,0,3,1,1,1,4,7,2,1,4
"8450",2,3,2,1,2,1,3,2,9,4,44,2,6,"BRA",3,2,0,1,2,0,0,0,0,3,3,1,1,4,9,2,3,3
"8451",2,3,3,3,2,1,2,2,2,4,58,2,NA,"BRA",4,1,0,2,2,0,0,0,0,4,2,1,4,4,2,2,2,4
"8452",3,3,2,3,3,1,1,2,2,4,47,2,8,"BRA",2,3,0,1,2,0,0,0,0,3,3,1,8,4,2,2,3,4
"8453",1,3,3,3,NA,1,2,1,9,4,54,2,8,"BRA",1,1,0,1,0,0,2,1,0,2,2,1,4,4,9,2,2,3
"8454",3,3,3,3,3,1,1,1,8,4,26,2,7,"BRA",2,3,0,0,1,0,0,0,0,3,2,1,5,4,8,2,2,4
"8455",3,3,3,3,3,1,1,1,6,4,26,2,5,"BRA",3,1,0,0,2,0,0,0,0,4,4,1,5,4,6,2,4,3
"8456",2,3,3,2,3,1,1,1,6,4,39,2,10,"BRA",3,1,0,2,2,0,0,0,0,4,4,1,1,4,6,4,4,3
"8457",3,3,3,3,3,1,2,2,1,2,70,2,1,"BRA",3,3,NA,NA,2,NA,2,0,0,3,3,1,3,2,1,2,3,4
"8458",1,3,2,2,2,1,1,1,2,4,50,2,5,"BRA",1,1,0,2,2,0,2,0,0,4,2,1,1,4,2,3,2,4
"8459",3,3,3,3,3,2,1,1,1,2,62,2,7,"BRA",NA,1,1,2,2,2,2,0,NA,3,1,2,4,2,1,1,1,2
"8460",3,3,3,3,3,1,2,2,3,4,51,2,5,"BRA",4,3,0,0,2,0,0,0,0,4,4,1,4,4,3,4,4,4
"8461",2,3,2,2,2,1,2,2,6,4,24,2,5,"BRA",4,3,0,0,0,0,0,0,0,4,2,1,1,4,6,2,2,4
"8462",3,3,3,3,3,2,3,1,8,4,19,2,4,"BRA",3,4,0,0,1,0,0,0,0,3,4,2,1,4,8,3,4,4
"8463",3,3,1,2,2,3,3,2,7,4,19,2,5,"BRA",2,3,0,0,2,0,0,0,0,4,4,3,7,4,7,3,4,3
"8464",3,NA,3,3,3,3,4,1,3,2,52,2,5,"BRA",1,4,0,0,2,0,0,0,0,3,3,3,3,2,3,3,3,2
"8465",3,3,2,3,3,3,2,1,3,3,54,2,4,"BRA",2,3,0,0,1,0,0,0,0,3,2,3,2,3,3,3,2,2
"8466",1,3,2,2,2,2,2,2,8,4,21,2,3,"BRA",3,2,0,0,2,0,0,0,0,3,2,2,1,4,8,3,2,4
"8467",1,3,2,3,3,1,1,1,3,4,37,2,10,"BRA",2,4,0,0,1,0,0,0,0,3,1,1,1,4,3,1,1,3
"8468",1,3,2,1,2,1,2,2,8,3,20,2,7,"BRA",4,4,0,0,2,0,2,0,0,4,4,1,1,3,8,4,4,4
"8469",2,3,2,3,2,1,1,1,2,4,32,2,10,"BRA",2,3,0,0,2,0,0,0,0,3,1,1,2,4,2,1,1,3
"8470",1,3,2,2,2,1,2,1,7,4,38,2,8,"BRA",1,2,2,0,2,0,2,0,0,4,2,1,1,4,7,2,2,4
"8471",2,3,2,2,3,1,1,1,2,4,26,2,7,"BRA",2,3,0,0,2,0,0,0,0,3,2,1,7,4,2,3,2,3
"8472",1,NA,3,3,3,1,3,3,7,4,45,2,1,"BRA",2,2,0,0,0,0,0,0,0,4,4,1,1,4,7,4,4,4
"8473",1,3,3,1,3,1,1,1,8,2,57,2,2,"BRA",4,2,0,1,2,0,1,1,0,1,2,1,7,2,8,2,2,2
"8474",2,2,2,2,2,1,1,1,5,4,29,2,5,"BRA",3,2,0,0,2,0,0,0,0,3,2,1,7,4,5,3,2,4
"8475",2,2,2,2,2,1,1,1,2,4,54,2,7,"BRA",4,2,0,0,2,0,2,0,0,4,3,1,7,4,2,1,3,2
"8476",2,NA,2,3,3,1,2,2,2,4,49,2,7,"BRA",4,2,0,0,2,0,2,0,2,3,2,1,5,4,2,3,2,2
"8477",2,3,NA,NA,NA,1,2,2,2,4,72,2,5,"BRA",4,2,0,0,2,0,0,0,0,2,2,1,4,4,2,1,2,3
"8478",2,3,2,3,3,1,2,2,7,4,38,2,5,"BRA",4,2,0,0,0,0,0,0,2,4,4,1,5,4,7,2,4,4
"8479",1,3,2,1,2,1,2,1,7,4,37,2,2,"BRA",3,2,0,0,0,0,2,0,0,3,3,1,3,4,7,3,3,4
"8480",3,3,3,3,3,2,2,1,2,4,32,2,6,"BRA",4,3,0,0,1,0,1,0,0,4,4,2,2,4,2,4,4,3
"8481",1,2,2,1,2,1,1,2,7,4,34,2,2,"BRA",3,2,0,0,2,0,0,0,0,4,4,1,5,4,7,3,4,3
"8482",3,3,3,3,3,2,2,1,2,4,67,2,1,"BRA",4,1,0,2,1,1,0,0,0,4,3,2,3,4,2,3,3,3
"8483",2,3,3,2,2,1,3,2,2,4,36,2,5,"BRA",4,3,0,0,1,0,0,0,0,4,3,1,5,4,2,4,3,4
"8484",1,3,3,3,3,1,1,1,2,3,49,2,5,"BRA",2,3,0,1,1,2,1,0,0,4,2,1,1,3,2,3,2,4
"8485",3,3,3,3,3,1,1,1,2,4,57,2,5,"BRA",1,4,0,2,2,0,0,0,0,4,3,1,1,4,2,4,3,4
"8486",1,3,3,2,3,1,3,2,7,4,24,2,4,"BRA",2,1,0,2,2,0,0,0,0,4,3,1,7,4,7,4,3,3
"8487",2,3,3,3,3,1,1,1,2,4,49,2,1,"BRA",3,2,0,0,0,0,0,0,0,4,4,1,3,4,2,4,4,4
"8488",1,NA,1,3,3,1,1,4,2,4,44,2,8,"BRA",3,4,0,0,1,NA,0,0,0,3,2,1,5,4,2,3,2,3
"8489",1,3,1,2,1,NA,3,3,3,2,20,2,1,"BRA",2,3,0,0,2,0,2,0,0,4,4,NA,3,2,3,3,4,2
